imagen_id,estado_ojo,nivel_brillo,brillo_ref,ear_ref,brillo_oscura,brillo_mejorada,darkpct_mejorada,std_mejorada,nivel_ilum,psnr_vs_ref,ssim_vs_ref,psnr_vs_oscura,error_brillo_pct,ear_mejorada,ear_oscura,ear_error_mej_pct,ear_error_osc_pct,deteccion_ref,deteccion_mejorada,fps,flops
closed_eye_0068.jpg_face_1,cerrado,B25,105.9201,0.047283,24.4923,151.1101,3.6916,30.037,BIEN,14.7728,0.826091,6.0525,42.6643,0.05806,0.076357,22.7931,61.4904,1,1,177.393,2985984.0
closed_eye_0068.jpg_face_1,cerrado,B40,105.9201,0.047283,39.4678,144.6399,4.517,30.4809,BIEN,16.0658,0.862762,7.673,36.5557,0.060148,0.058163,27.2096,23.0109,1,1,153.487,2985984.0
closed_eye_0077.jpg_face_1,cerrado,B5,121.1229,0.062263,4.3748,45.132,99.1995,20.6182,CRITICA,9.6573,0.445089,15.2386,62.7387,0.068881,nan,10.6294,nan,1,1,206.599,6718464.0
closed_eye_0077.jpg_face_1,cerrado,B10,121.1229,0.062263,9.5045,83.351,34.8428,33.3737,BIEN,15.3309,0.77024,10.171,31.1847,0.058485,0.081253,6.0685,30.4997,1,1,221.774,6718464.0
closed_eye_0077.jpg_face_1,cerrado,B15,121.1229,0.062263,14.4575,110.8342,17.6601,40.5264,BIEN,21.9817,0.866393,7.9869,8.4945,0.04892,0.056574,21.43,9.1377,1,1,368.27,6718464.0
closed_eye_0077.jpg_face_1,cerrado,B25,121.1229,0.062263,24.5046,147.717,11.4969,47.8342,BIEN,17.9107,0.841987,5.9555,21.9563,0.050567,0.054667,18.7854,12.1996,1,1,320.482,6718464.0
closed_eye_0077.jpg_face_1,cerrado,B40,121.1229,0.062263,39.5111,141.5357,12.4325,47.416,BIEN,19.7863,0.883855,7.5997,16.853,0.053803,0.05214,13.5876,16.2594,1,1,337.998,6718464.0
closed_eye_0086.jpg_face_2,cerrado,B5,78.7757,0.055506,4.5073,44.7371,93.5758,26.4987,CRITICA,16.0569,0.64191,14.6597,43.2095,0.072513,0.173146,30.6386,211.9381,1,1,43.607,23970816.0
closed_eye_0086.jpg_face_2,cerrado,B10,78.7757,0.055506,9.4776,79.7683,38.5543,41.8561,CRITICA,27.6556,0.857521,10.2089,1.26,0.053597,0.121148,3.4402,118.2593,1,1,42.191,23970816.0
closed_eye_0086.jpg_face_2,cerrado,B15,78.7757,0.055506,14.4917,104.9923,25.959,51.3057,BIEN,18.6727,0.821539,8.1624,33.28,0.049214,0.101621,11.3373,83.0805,1,1,35.784,23970816.0
closed_eye_0086.jpg_face_2,cerrado,B25,78.7757,0.055506,24.5081,138.5024,17.6901,61.3274,BIEN,11.985,0.706868,6.3656,75.8187,0.045005,0.071765,18.9199,29.2905,1,1,42.961,23970816.0
closed_eye_0086.jpg_face_2,cerrado,B40,78.7757,0.055506,39.5545,133.8085,18.781,59.8032,BIEN,12.7615,0.741589,8.0657,69.8601,0.043504,0.065491,21.6239,17.9874,1,1,46.081,23970816.0
closed_eye_0091.jpg_face_1,cerrado,B5,151.2539,0.050929,4.3123,45.3169,100.0,15.3262,CRITICA,7.1751,0.428262,15.6568,70.0392,0.045189,nan,11.2705,nan,1,1,18.585,47775744.0
closed_eye_0091.jpg_face_1,cerrado,B10,151.2539,0.050929,9.5863,85.1365,34.1195,23.1638,BIEN,11.187,0.751017,10.3269,43.7129,0.047621,0.09495,6.4944,86.4356,1,1,19.475,47775744.0
closed_eye_0091.jpg_face_1,cerrado,B15,151.2539,0.050929,14.4787,113.8713,14.6605,26.8537,BIEN,15.4225,0.880223,8.0376,24.7151,0.056679,0.091245,11.2907,79.1617,1,1,16.398,47775744.0
closed_eye_0091.jpg_face_1,cerrado,B25,151.2539,0.050929,24.5312,153.4172,1.9776,29.427,BIEN,21.1789,0.911932,5.8689,1.4303,0.041006,0.06996,19.4838,37.3684,1,1,16.444,47775744.0
