imagen_id,estado_ojo,nivel_brillo,brillo_ref,ear_ref,brillo_oscura,brillo_mejorada,darkpct_mejorada,std_mejorada,nivel_ilum,psnr_vs_ref,ssim_vs_ref,psnr_vs_oscura,error_brillo_pct,ear_mejorada,ear_oscura,ear_error_mej_pct,ear_error_osc_pct,deteccion_ref,deteccion_mejorada,fps,flops
closed_eye_0139.jpg_face_1,cerrado,B5,124.8511,0.065564,4.3403,153.8798,28.559,88.9533,BIEN,16.3617,0.771946,3.6706,23.2506,0.057774,nan,11.8823,nan,1,1,2022.654,nan
closed_eye_0139.jpg_face_1,cerrado,B10,124.8511,0.065564,9.2704,158.681,28.0382,88.7522,BIEN,16.003,0.830321,3.6797,27.0962,0.064967,0.112436,0.9111,71.4898,1,1,2073.828,nan
closed_eye_0139.jpg_face_1,cerrado,B15,124.8511,0.065564,14.3932,163.9119,27.3438,87.2928,BIEN,14.8739,0.805049,3.674,31.2859,0.055747,0.09727,14.9729,48.3579,1,1,1939.488,nan
closed_eye_0139.jpg_face_1,cerrado,B25,124.8511,0.065564,24.6315,162.8385,27.4306,87.9079,BIEN,15.0396,0.806903,4.3275,30.4262,0.059415,0.061301,9.3784,6.5032,1,1,2051.282,nan
closed_eye_0139.jpg_face_1,cerrado,B40,124.8511,0.065564,39.4761,163.5946,27.3438,87.9472,BIEN,14.8713,0.807589,5.2608,31.0317,0.062935,0.055305,4.0104,15.6475,1,1,2085.941,nan
closed_eye_0142.jpg_face_1,cerrado,B5,137.3445,0.039781,4.5626,168.0811,21.174,90.3582,BIEN,16.0595,0.53761,2.938,22.3792,0.042864,0.149974,7.7481,276.997,1,1,249.401,nan
closed_eye_0142.jpg_face_1,cerrado,B10,137.3445,0.039781,9.5487,169.5739,20.7964,89.326,BIEN,16.7132,0.597047,3.2416,23.4661,0.036304,0.120699,8.7411,203.4072,1,1,274.627,nan
closed_eye_0142.jpg_face_1,cerrado,B15,137.3445,0.039781,14.5439,170.8136,20.6135,89.3747,BIEN,16.1951,0.594838,3.3743,24.3687,0.032221,0.067346,19.005,69.2907,1,1,295.229,nan
closed_eye_0142.jpg_face_1,cerrado,B25,137.3445,0.039781,24.553,174.3522,20.3133,90.2988,BIEN,15.4191,0.572354,3.7402,26.9452,0.036806,0.049171,7.4803,23.6028,1,1,304.062,nan
closed_eye_0142.jpg_face_1,cerrado,B40,137.3445,0.039781,39.5509,174.5878,20.2852,90.1723,BIEN,15.2946,0.565916,4.615,27.1167,0.032167,0.053,19.1395,33.2289,1,1,309.31,nan
closed_eye_0151.jpg_face_1,cerrado,B5,81.4116,0.052451,4.5377,132.1906,19.0741,58.0831,BIEN,13.116,0.659888,5.2022,62.3731,0.04667,nan,11.0232,nan,1,1,586.545,nan
closed_eye_0151.jpg_face_1,cerrado,B10,81.4116,0.052451,9.4735,126.8265,18.2935,52.4995,BIEN,13.9327,0.779179,5.7844,55.7842,0.043562,0.107524,16.9479,104.9978,1,1,592.628,nan
closed_eye_0151.jpg_face_1,cerrado,B15,81.4116,0.052451,14.5075,131.8942,17.4078,52.9432,BIEN,13.0952,0.781834,5.8015,62.009,0.048528,0.082218,7.4795,56.751,1,1,625.665,nan
closed_eye_0151.jpg_face_1,cerrado,B25,81.4116,0.052451,24.4636,131.9556,17.1476,52.212,BIEN,13.1028,0.797278,6.5688,62.0845,0.048744,0.070573,7.068,34.5487,1,1,492.854,nan
closed_eye_0151.jpg_face_1,cerrado,B40,81.4116,0.052451,39.4701,133.4185,16.7915,52.3821,BIEN,12.8711,0.79468,7.7515,63.8814,0.048552,0.057699,7.4342,10.0039,1,1,588.478,nan
closed_eye_0151.jpg_face_2,cerrado,B5,92.7773,0.038325,4.5637,130.3356,14.6396,48.1431,BIEN,15.0139,0.694878,5.2611,40.4823,0.065463,0.199886,70.811,421.5567,1,1,447.547,nan
closed_eye_0151.jpg_face_2,cerrado,B10,92.7773,0.038325,9.4715,133.2959,12.6558,46.0761,BIEN,15.0968,0.797,5.5255,43.6729,0.038976,0.129227,1.6981,237.1881,1,1,461.084,nan
closed_eye_0151.jpg_face_2,cerrado,B15,92.7773,0.038325,14.4964,132.3523,12.4481,44.3164,BIEN,15.2901,0.832665,5.9265,42.6559,0.051123,0.093641,33.3938,144.3333,1,1,456.892,nan
