imagen_id,estado_ojo,nivel_brillo,brillo_ref,ear_ref,brillo_oscura,brillo_mejorada,darkpct_mejorada,std_mejorada,nivel_ilum,psnr_vs_ref,ssim_vs_ref,psnr_vs_oscura,error_brillo_pct,ear_mejorada,ear_oscura,ear_error_mej_pct,ear_error_osc_pct,deteccion_ref,deteccion_mejorada,fps,flops
closed_eye_0238.jpg_face_2,cerrado,B5,123.6293,0.057296,4.4794,142.7685,3.6736,39.0248,BIEN,19.1649,0.714722,4.9176,15.4811,0.076883,nan,34.187,nan,1,1,571.755,nan
closed_eye_0241.jpg_face_1,cerrado,B5,128.7318,0.078336,4.5607,180.6156,2.368,37.668,BIEN,12.229,0.608559,2.7556,40.3038,0.074003,nan,5.532,nan,1,1,694.011,nan
closed_eye_0243.jpg_face_1,cerrado,B5,126.6932,0.087037,4.3383,139.9563,9.8003,44.7806,BIEN,20.5475,0.704939,5.0291,10.4686,0.082029,nan,5.754,nan,1,1,992.457,nan
closed_eye_0243.jpg_face_2,cerrado,B5,128.6769,0.065808,4.3892,164.9457,11.0091,54.6695,BIEN,15.6149,0.674443,3.7098,28.186,0.117781,nan,78.9767,nan,1,1,1107.297,nan
closed_eye_0248.jpg_face_1,cerrado,B5,117.0341,0.088974,4.4266,113.1579,39.6,82.327,BIEN,22.851,0.666204,5.5871,3.3121,0.114432,0.194348,28.6116,118.4309,1,1,50.842,nan
closed_eye_0249.JPG_face_1,cerrado,B5,129.7765,0.081528,4.522,134.3345,21.124,61.8035,BIEN,21.516,0.766471,5.0315,3.5122,nan,nan,nan,nan,1,0,2519.526,nan
closed_eye_0251.jpg_face_1,cerrado,B5,132.4035,0.114122,4.4007,143.1165,16.2861,58.2241,BIEN,21.1489,0.674745,4.8451,8.0911,0.088341,0.1586,22.591,38.9739,1,1,307.891,nan
closed_eye_0260.jpg_face_1,cerrado,B5,204.5392,0.037491,4.401,200.323,3.8939,48.4976,BIEN,21.1012,0.750318,2.1179,2.0613,0.048813,nan,30.1985,nan,1,1,506.073,nan
closed_eye_0261.jpg_face_1,cerrado,B5,170.5944,0.037971,4.4316,190.9946,1.8621,44.3308,BIEN,19.1165,0.70557,2.6114,11.9583,0.030246,0.209702,20.3445,452.266,1,1,438.52,nan
closed_eye_0271.jpg_face_1,cerrado,B5,201.4902,0.046168,4.3802,168.0767,10.2738,51.988,BIEN,15.3553,0.698313,3.7273,16.5832,0.060969,nan,32.0588,nan,1,1,49.347,nan
closed_eye_0272.jpg_face_1,cerrado,B5,196.8279,0.068621,4.3827,169.6779,4.6641,43.8775,BIEN,15.8736,0.781704,3.7419,13.7938,0.078446,nan,14.3174,nan,1,1,26.875,nan
closed_eye_0282.jpg_face_1,cerrado,B5,170.0237,0.098176,4.3395,163.8134,19.4433,64.8174,BIEN,21.0441,0.709491,3.4516,3.6526,0.093948,nan,4.3072,nan,1,1,79.479,nan
closed_eye_0288.jpg_face_1,cerrado,B5,157.2491,0.025711,4.4028,162.5451,20.63,82.8578,BIEN,21.5784,0.736192,3.3141,3.3679,0.043265,nan,68.2717,nan,1,1,102.136,nan
closed_eye_0296.jpg_face_3,cerrado,B5,154.2362,0.06445,4.319,182.8011,14.8347,71.5929,BIEN,16.3242,0.781614,2.5054,18.5202,0.083166,nan,29.0392,nan,1,1,2035.002,nan
closed_eye_0312.jpg_face_2,cerrado,B5,136.6702,0.057643,4.3748,147.4718,21.2482,74.2745,BIEN,20.9758,0.684327,4.2177,7.9034,0.055409,0.167254,3.8765,190.1526,1,1,201.43,nan
closed_eye_0334.BMP_face_1,cerrado,B5,143.2184,0.080599,4.4568,137.5388,33.6953,97.4518,BIEN,22.6565,0.70012,4.0665,3.9657,0.089306,0.205163,10.8036,154.549,1,1,183.127,nan
closed_eye_0335.jpg_face_1,cerrado,B5,166.9147,0.137731,4.3451,183.1838,15.181,75.8198,BIEN,17.7367,0.695306,2.3252,9.7469,0.124362,nan,9.706,nan,1,1,1181.195,nan
closed_eye_0341.jpg_face_2,cerrado,B5,123.898,0.108515,4.3864,134.4455,22.6263,72.2289,BIEN,21.2141,0.734044,4.9883,8.513,nan,nan,nan,nan,1,0,3286.231,nan
closed_eye_0342.jpg_face_2,cerrado,B5,144.0439,0.047956,4.2458,144.961,14.8584,57.3453,BIEN,22.7335,0.776364,4.8235,0.6366,0.051967,nan,8.3649,nan,1,1,856.751,nan
closed_eye_0344.jpg_face_2,cerrado,B5,81.6926,0.08469,4.4132,110.0606,32.3499,50.1757,BIEN,17.071,0.724501,6.8369,34.7252,0.072102,0.197776,14.8634,133.5293,1,1,846.955,nan
closed_eye_0346.jpg_face_1,cerrado,B5,157.8397,0.087208,4.4886,195.644,7.1834,60.7571,BIEN,15.2861,0.771553,2.2118,23.951,0.116739,nan,33.8628,nan,1,1,1865.324,nan
closed_eye_0353.jpg_face_1,cerrado,B5,104.2997,0.052032,4.5061,129.4598,34.0499,76.2685,BIEN,17.4702,0.852796,4.9007,24.1229,0.060687,0.181974,16.6333,249.7342,1,1,547.405,nan
closed_eye_0360.jpg_face_1,cerrado,B5,80.6434,0.088965,4.413,88.7108,41.5577,49.548,BIEN,22.5259,0.773997,8.0813,10.0039,0.066367,nan,25.4008,nan,1,1,180.057,nan
closed_eye_0361.jpg_face_3,cerrado,B5,145.2973,0.051823,4.5246,147.6173,21.7736,63.4941,BIEN,21.0519,0.689212,4.065,1.5967,0.031665,nan,38.8974,nan,1,1,414.473,nan
closed_eye_0365.jpg_face_2,cerrado,B5,93.1172,0.067712,4.4768,104.276,48.6579,76.7477,BIEN,21.0185,0.691634,6.3134,11.9836,0.055549,0.198596,17.963,193.296,1,1,226.691,nan
closed_eye_0372.jpg_face_5,cerrado,B5,129.3001,0.024208,4.3234,123.9667,29.4203,75.9814,BIEN,22.8907,0.613743,5.3557,4.1249,0.032005,nan,32.2091,nan,1,1,8.435,nan
closed_eye_0382.jpg_face_1,cerrado,B5,126.7899,0.035068,4.5696,141.2707,20.0701,69.8719,BIEN,20.2025,0.676308,4.3842,11.4211,0.045405,0.168931,29.4765,381.7206,1,1,378.329,nan
closed_eye_0386.jpg_face_1,cerrado,B5,117.0555,0.173106,4.5106,117.1155,39.0934,82.4518,BIEN,22.9668,0.702244,5.2542,0.0513,0.18976,nan,9.6204,nan,1,1,417.589,nan
closed_eye_0402.jpg_face_1,cerrado,B5,149.4001,0.058494,4.6368,184.6716,8.5257,56.549,BIEN,14.6798,0.729035,2.3226,23.6087,0.080492,nan,37.608,nan,1,1,2183.883,nan
closed_eye_0406.jpg_face_1,cerrado,B5,145.7813,0.05546,4.3856,162.3968,9.6399,55.2155,BIEN,19.0742,0.738684,3.7271,11.3976,0.058114,nan,4.785,nan,1,1,1271.941,nan
closed_eye_0411.jpg_face_1,cerrado,B5,163.701,0.039924,4.3679,162.6401,12.7991,62.6031,BIEN,22.4968,0.693525,3.5318,0.6481,0.2379,nan,495.8772,nan,1,1,149.336,nan
closed_eye_0421.jpg_face_1,cerrado,B5,161.4677,0.105119,4.6425,158.9748,11.1041,59.0013,BIEN,22.5098,0.722526,3.3642,1.5439,nan,nan,nan,nan,1,0,208.346,nan
closed_eye_0423.jpg_face_1,cerrado,B5,173.5427,0.029733,4.442,171.5688,6.2766,49.8205,BIEN,19.6977,0.726934,3.4787,1.1374,0.075265,nan,153.1402,nan,1,1,45.074,nan
closed_eye_0424.jpg_face_1,cerrado,B5,120.7839,0.054862,4.3,130.6021,25.0493,70.783,BIEN,21.3435,0.684832,5.1729,8.1287,nan,nan,nan,nan,1,0,100.659,nan
closed_eye_0427.jpg_face_1,cerrado,B5,140.063,0.024017,4.3664,135.5769,21.62,68.1045,BIEN,22.0476,0.693553,4.6883,3.2029,0.034438,nan,43.3903,nan,1,1,103.674,nan
